BREWERS_PITCHER,PITCHER_ID,STADIUM,DATE_TIME,BATTER_SIDE,PITCH_TYPE,COUNT,REL_HEIGHT,REL_SIDE,EXTENSION,VELOCITY,INDUCED_VERT_BREAK,HORZ_BREAK,SPIN_RATE,TEMPERATURE,OUTS,PITCH_CALL,PLAY_RESULT
"Broca, Jesus",695871,VeteransMemorial,2025-04-27 15:17:38.860,R,CH,11,5.564779407,-1.306234648,6.260207314,84.89979,8.101617543,-10.935047595,1940.42589,58,0,Ball,
"Broca, Jesus",695871,VeteransMemorial,2025-04-27 15:20:32.500,R,SL,11,5.576318685,-1.334794198,5.626230987,79.03167,1.529614559,5.943370492,2528.699322,58,1,Ball,
"Rund, Aaron",810921,VeteransMemorial,2025-04-27 15:31:11.900,R,SI,11,4.617908429,1.478074649,6.691870913,92.82926,4.339305135,18.077587963,2110.48446,58,2,In Play,Single
"Sanchez, Dikember",699129,VeteransMemorial,2025-04-27 14:17:33.580,L,FA,00,5.758190222,1.698904856,6.172496125,90.37386,10.173967816,2.265821955,2380.292935,58,2,Ball,
"Rodriguez, Manuel",804973,,2025-04-21 14:26:10.200,,FA,,5.847729377,2.23864448,5.853529853,87.34625,,,2524.34837,,,,
"Welch, Chandler",803068,,2025-04-21 14:47:31.290,,FC,,5.231626407,2.048068257,6.454560524,81.88516,1.681965812,-4.889076029,2589.588956,,,,
"Welch, Chandler",803068,,2025-04-21 14:52:55.790,,SI,,5.208967456,1.90722213,7.011323722,89.09611,8.912531725,12.311664019,2281.16563,,,,
"Sanchez, Dikember",699129,,2025-04-21 14:30:59.030,,FC,,5.445232167,3.033439167,4.619480524,75.87941,-0.3621219174,0.04384707181,2207.986429,,,,
"Flores, Anthony",800260,,2025-04-21 14:39:00.320,,CU,,5.536447892,-1.775336531,5.480930533,75.62391,-9.456262837,11.558084397,2769.731451,,,,
"Rodriguez, Manuel",804973,,2025-04-21 14:23:15.660,,FA,,5.859404819,2.1114975,5.758769853,82.70593,18.315135355,4.297230602,2396.108955,,,,
"DeBerry, Jaron",809229,Maryvale Backfield 3,2025-04-21 06:00:00.000,R,FA,02,5.285705963,2.09919546,6.747487957,90.22739,11.527374612,2.620191675,2357.505426,,0,Ball,
"Seppings, Jack",808952,Segra Park,2025-04-22 16:46:04.176,R,FC,11,5.916190604,2.844851784,6.375246071,85.559481099,1.63307524,-2.823274173,2653.265850409,74,2,Called Strike,
"Seppings, Jack",808952,Segra Park,2025-04-22 17:07:35.146,R,SW,22,5.66389047,2.891817328,6.689420014,81.787133926,-1.498506554,-11.728236231,2711.986892343,74,1,Swinging Strike,
"Seppings, Jack",808952,Segra Park,2025-04-22 17:03:11.728,R,SW,11,5.917976663,2.884451375,6.616606763,83.53449248,4.986289758,-3.140636597,2566.424923528,74,0,"In Play, Run(s)",Home Run
"Seppings, Jack",808952,Segra Park,2025-04-22 17:43:18.382,R,FA,01,5.933008327,2.830749149,6.572417963,92.034995915,14.179889598,12.768472156,2209.421875405,74,2,Called Strike,
"Sanchez, Dikember",699129,,2025-04-22 15:21:01.390,,CU,,6.414463798,1.747457999,6.058686755,77.11586,-2.519959528,-11.604965783,2415.780751,,,,
"Letson, Bishop",811309,,2025-04-22 15:17:09.370,,SI,,5.388902873,1.826707731,7.962973722,87.91257,6.134465266,12.468788237,2333.784451,,,,
"Letson, Bishop",811309,,2025-04-22 15:13:22.170,,SW,,5.308215577,2.081946576,8.218151356,75.25522,-0.4531539016,-18.777724218,2424.407837,,,,
"Root, Bayden",694843,,2025-04-22 15:26:56.340,,SL,,5.304569959,1.58857678,6.807537184,84.58502,0.3337580364,-3.719852033,2533.433203,,,,
"Rund, Aaron",810921,VeteransMemorial,2025-04-22 20:01:41.300,R,SL,10,4.838165938,1.427244563,6.787799255,85.42397,4.217169606,0.2916513486,2396.970766,72,0,Called Strike,
"Rodriguez, Manuel",804973,VeteransMemorial,2025-04-22 19:03:17.890,R,FA,12,5.736701119,2.114715939,6.008794393,88.04577,13.754579736,-3.105316201,2717.125257,72,1,Swinging Strike,
"Rodriguez, Manuel",804973,VeteransMemorial,2025-04-22 19:29:03.740,R,SW,12,5.650794879,2.043197028,6.376675584,78.14046,-3.425662888,-9.971280151,2588.677048,72,1,Ball,
"Rodriguez, Manuel",804973,VeteransMemorial,2025-04-22 19:02:32.510,R,FC,11,5.823571791,2.182245703,5.76936117,80.59568,10.94595339,-14.28091713,2586.742201,72,1,Swinging Strike,
"Aquino, Patricio",699223,VeteransMemorial,2025-04-22 20:23:09.040,R,SL,10,5.152779547,2.81074781,5.662109255,76.83704,3.491825291,-2.74747153,2093.650881,72,2,Foul,
"Rodriguez, Manuel",804973,VeteransMemorial,2025-04-22 19:26:43.490,R,SI,10,5.710742958,2.238298203,6.068159181,88.20457,16.806372103,7.250943063,2593.420119,72,0,Foul,
"Rodriguez, Manuel",804973,VeteransMemorial,2025-04-22 18:40:46.460,R,FC,00,5.784923992,2.152504867,5.79972117,80.48193,8.946172317,-9.689242557,2570.924622,72,1,Ball,
"Rund, Aaron",810921,VeteransMemorial,2025-04-22 20:07:40.180,R,SI,20,4.613686678,1.439584298,6.680329181,93.60568,7.909812042,13.391808997,2151.921067,72,1,Foul,
"Rodriguez, Manuel",804973,VeteransMemorial,2025-04-22 19:27:41.010,R,FC,22,5.592913235,2.203494334,6.01391117,82.07806,9.751735566,-7.338459594,2699.735847,72,0,In Play,Out
"Rodriguez, Manuel",804973,VeteransMemorial,2025-04-22 19:17:08.950,R,FA,22,5.682293808,2.125469244,5.889504393,87.8443,13.439601107,-3.525924379,2712.381463,72,1,Foul,
"Rund, Aaron",810921,VeteransMemorial,2025-04-22 20:04:54.390,R,SI,12,4.824525347,1.28597021,6.476999181,93.30567,11.999006371,12.416857716,2069.120305,72,1,Foul,
"Rodriguez, Manuel",804973,VeteransMemorial,2025-04-22 19:50:49.940,R,FC,00,5.620050481,2.357290486,6.15821117,82.29149,14.108172585,-10.633755323,2686.605866,72,2,Foul,
"Rodriguez, Manuel",804973,VeteransMemorial,2025-04-22 19:31:38.380,R,FA,30,5.695112832,2.319792902,6.051444393,85.7441,14.467174475,-4.175162471,2614.724194,72,2,Ball,
"Rund, Aaron",810921,VeteransMemorial,2025-04-22 20:00:42.740,R,SI,11,4.709798136,1.399922439,6.598469181,92.64033,5.265291367,14.652767826,2045.708525,72,0,Hit By Pitch,
"Aquino, Patricio",699223,VeteransMemorial,2025-04-22 20:25:01.880,R,SL,22,5.200159603,2.666896665,5.879849255,79.95341,0.7352008267,-1.4533538,2232.344382,72,2,Swinging Strike,
"Rodriguez, Manuel",804973,VeteransMemorial,2025-04-22 18:56:02.740,R,FC,11,5.703520485,2.180748417,5.85230117,80.80645,9.871654021,-9.787860119,2576.702171,72,0,Ball,
"Rodriguez, Yerlin",693750,VeteransMemorial,2025-04-22 20:51:31.570,R,SL,11,5.658388966,1.635836128,5.790909255,90.15361,4.298280841,-10.259361666,2825.195249,72,1,In Play,Double
"Rodriguez, Yerlin",693750,VeteransMemorial,2025-04-22 20:55:43.410,R,SL,21,5.635440642,1.546686409,6.061679255,88.95644,0.8105428072,-9.757654468,2715.908889,72,2,Swinging Strike,
"Rodriguez, Manuel",804973,VeteransMemorial,2025-04-22 19:00:42.350,R,FA,32,5.688575178,2.164760014,6.137974393,88.607,12.786351709,-0.2102232584,2766.36715,72,1,In Play,Single
"Birchard, Ryan",804670,VeteransMemorial,2025-04-23 19:38:27.330,R,FA,02,6.530484583,-0.8797693176,6.950077677,92.35653,20.344950443,6.188372541,2183.165122,75,1,Ball,
"Maldonado, Aidan",682251,VeteransMemorial,2025-04-23 21:42:44.170,R,FA,02,5.72829153,1.44092171,6.689077677,91.75828,19.276382841,8.589138438,2133.865075,75,1,Swinging Strike,
"Flores, Anthony",800260,VeteransMemorial,2025-04-23 19:54:27.990,R,CU,11,5.600808924,-1.369837863,5.668627075,82.27328,-3.668033574,11.728943566,3292.875079,75,1,In Play,Single
"Birchard, Ryan",804670,VeteransMemorial,2025-04-23 19:07:55.650,R,FA,10,6.538685737,-0.789360063,6.726717677,91.25129,19.751265029,2.278929466,2212.073761,75,1,In Play,Out
"Maldonado, Aidan",682251,VeteransMemorial,2025-04-23 21:53:04.380,R,CH,01,5.476136475,1.712972939,6.464688866,84.35253,4.765506714,13.439489712,2004.097229,75,1,Ball,
"Birchard, Ryan",804670,VeteransMemorial,2025-04-23 19:38:06.280,R,CU,01,6.378224245,-0.7182723584,6.695077075,78.27475,-15.72206566,-4.54638823,2620.856833,75,1,Swinging Strike,
"Birchard, Ryan",804670,VeteransMemorial,2025-04-23 18:54:52.940,R,FC,00,6.622254693,-1.01424043,6.633754454,89.49342,20.668225431,-2.858061616,2178.412521,75,0,Swinging Strike,
"Birchard, Ryan",804670,VeteransMemorial,2025-04-23 19:39:18.890,R,CU,12,6.366909864,-0.7886189943,7.191067075,77.2956,-16.609213471,-2.219048286,2533.915167,75,1,In Play,Fielders Choice
"Birchard, Ryan",804670,VeteransMemorial,2025-04-23 19:29:29.720,R,FC,20,6.485657758,-0.7211862691,6.790004454,88.19793,13.240838563,-3.856320742,2447.437604,75,0,Ball,
"Birchard, Ryan",804670,VeteransMemorial,2025-04-23 19:17:03.190,R,FA,10,6.479510465,-0.8707093028,6.907327677,91.18653,21.601318482,5.193506295,2228.688146,75,0,Called Strike,
"Birchard, Ryan",804670,VeteransMemorial,2025-04-23 19:18:47.730,R,FC,20,6.376752662,-0.7849424023,6.825544454,90.18438,16.883895132,-2.134096052,2440.383815,75,1,Ball,
"Birchard, Ryan",804670,VeteransMemorial,2025-04-23 19:29:13.070,R,FA,10,6.501212326,-1.222680116,6.982727677,91.16542,21.814908633,1.590008534,2238.910183,75,0,Ball,
"Birchard, Ryan",804670,VeteransMemorial,2025-04-23 19:34:24.100,R,CU,12,6.334988296,-0.6238581228,6.270197075,78.09999,-14.713887304,-2.583330082,2531.936507,75,1,Ball,
"Maldonado, Aidan",682251,VeteransMemorial,2025-04-23 21:41:40.220,R,SW,01,5.636026469,1.766353079,6.326658868,83.56281,-7.238472132,-14.417691455,2226.117334,75,1,Called Strike,
"Flores, Anthony",800260,VeteransMemorial,2025-04-23 19:56:33.100,R,CU,31,5.491658474,-1.400647133,5.821167075,82.75667,-7.022791503,7.330506887,3306.537557,75,1,Ball,
"Birchard, Ryan",804670,VeteransMemorial,2025-04-23 19:06:08.660,R,FC,11,6.487778555,-0.8970371499,6.755664454,89.16563,15.241327709,-4.892115716,2436.83641,75,0,In Play,Single
"DeBerry, Jaron",809229,,2025-04-24 09:33:59.800,,FC,,5.562002856,1.875351236,6.325520524,82.18173,5.239656003,-2.544165908,,,,,
"DeBerry, Jaron",809229,,2025-04-24 09:39:09.080,,CH,,5.257605862,2.202374445,6.262742476,78.18869,4.703489962,6.883611699,1372.989982,,,,
"DeBerry, Jaron",809229,,2025-04-24 09:38:46.580,,FA,,5.339846744,2.264816088,6.584319853,86.56783,13.460079013,4.779002797,2270.522534,,,,
"Sanchez, Dikember",699129,,2025-04-24 17:03:17.200,,FA,,5.908884793,2.429075329,5.357719853,86.4933,7.68085046,4.082204248,2292.984779,,,,
"Broca, Jesus",695871,,2025-04-24 16:58:10.850,,SI,,5.635962511,-1.817677188,5.123183722,84.75169,10.317883451,-12.037543737,2094.721469,,,,
"Rund, Aaron",810921,,2025-04-24 17:07:33.250,,SI,,4.965312264,1.874788518,5.744313722,82.00898,5.455513238,15.854624221,1935.687727,,,,
"Root, Bayden",694843,,2025-04-24 17:06:15.630,,SL,,5.047877717,1.649884702,6.232947184,84.78663,0.7350262592,-6.197943604,,,,,
"Sanchez, Dikember",699129,,2025-04-24 17:05:04.980,,FA,,5.736831718,2.498419847,5.386459853,87.43386,7.455008823,4.678657845,2322.190873,,,,
"Rund, Aaron",810921,,2025-04-24 17:11:54.290,,CH,,4.914158684,1.789000381,5.491362476,77.30793,2.555909886,9.983814391,1467.125404,,,,
"Rund, Aaron",810921,,2025-04-24 17:08:38.500,,SW,,4.904238548,1.867588584,5.574341356,74.61085,10.582238863,-8.667217952,2258.096814,,,,
"Aquino, Patricio",699223,,2025-04-24 17:18:05.740,,SI,,5.348132644,2.518952491,5.873663722,86.50478,10.535528739,20.489972017,2112.843476,,,,
"Gillis, Tanner",828705,Segra Park,2025-04-25 01:00:56.711,L,SL,11,5.765260901,1.830795336,6.799064726,86.625705216,-1.661868979,-1.239045838,2599.407012288,73,2,Ball,
"Gillis, Tanner",828705,Segra Park,2025-04-25 01:16:29.776,R,SI,00,5.769327517,1.859020851,6.32186848,92.66931997,7.993659944,17.936450809,2468.914461561,73,1,Foul,
"Gillis, Tanner",828705,Segra Park,2025-04-25 01:30:03.289,R,SI,12,5.621350958,2.177805396,6.806019878,93.384615317,10.347414845,18.714363187,,73,0,"In Play, Out(s)",Field Out
"Gillis, Tanner",828705,Segra Park,2025-04-25 01:33:47.482,R,SL,12,5.831956753,1.919824796,6.734626423,84.866800598,-1.534668026,1.925204306,2612.689337974,73,2,"In Play, No Out",Single
"Gillis, Tanner",828705,Segra Park,2025-04-25 01:31:07.053,L,SL,11,5.79694506,1.977930859,7.228553374,85.656651462,0.2392657069,0.7259705801,2680.942086001,73,1,"In Play, Out(s)",Single
"Gillis, Tanner",828705,Segra Park,2025-04-25 01:34:21.083,L,FC,00,5.788016356,1.997638783,6.706827441,88.346967493,3.655866236,2.825827311,2679.026767544,73,2,"In Play, No Out",Single
"Welch, Chandler",803068,VeteransMemorial,2025-04-24 20:01:42.510,R,FA,30,5.504116197,1.544654904,6.9853083,92.26622,18.128984781,4.172592937,2294.490179,68,2,Called Strike,
"Welch, Chandler",803068,VeteransMemorial,2025-04-24 19:20:37.070,R,CU,11,5.655884509,1.479653682,6.583937698,75.40225,-7.94901962,-13.088241029,2581.823449,68,0,Ball,
"Welch, Chandler",803068,VeteransMemorial,2025-04-24 19:02:38.840,R,CU,11,5.630952772,1.577744934,6.285597698,73.84499,-8.434082214,-12.780320579,2612.85275,68,0,Swinging Strike,
"Welch, Chandler",803068,VeteransMemorial,2025-04-24 18:46:09.750,R,FA,01,5.443408346,1.650441445,6.8876183,92.49444,15.542341881,8.16463022,2273.983275,68,1,Foul,
"Broca, Jesus",695871,VeteransMemorial,2025-04-24 21:34:13.310,R,CH,00,5.706128909,-1.454946334,6.238369488,82.85334,4.79410424,-10.368203838,1789.008861,68,1,Ball,
"Welch, Chandler",803068,VeteransMemorial,2025-04-24 19:22:32.750,R,FC,10,5.411236582,1.803141025,6.523715077,87.83361,5.563339121,-3.740387835,2627.660233,68,0,In Play,Single
"Welch, Chandler",803068,VeteransMemorial,2025-04-24 18:45:19.360,R,FA,00,5.569977436,1.736023542,6.9192983,91.45963,15.386892412,8.997870876,2372.91933,68,0,In Play,Out
"Broca, Jesus",695871,VeteransMemorial,2025-04-24 21:40:13.340,R,FA,01,5.814557881,-1.306007178,5.9703283,92.00711,18.713337482,-4.539855943,2363.922976,68,1,Ball,
"Welch, Chandler",803068,VeteransMemorial,2025-04-24 19:24:07.810,R,FC,00,5.43714139,1.730300628,6.688475077,86.94317,7.753895782,-0.7228872365,2609.118472,68,0,Called Strike,
"Welch, Chandler",803068,VeteransMemorial,2025-04-24 19:59:06.050,R,FA,01,5.443069052,1.413468217,6.8745883,91.21726,16.986203971,6.935661884,2254.602681,68,1,Foul,
"Welch, Chandler",803068,VeteransMemorial,2025-04-24 19:29:11.090,R,FC,12,5.399806934,1.669918483,6.475295077,86.3206,1.905049227,-5.633676712,2617.724723,68,2,In Play,Out
"Welch, Chandler",803068,VeteransMemorial,2025-04-24 19:42:59.930,R,FA,20,5.468035467,1.355310632,6.8790883,90.755,17.406175734,6.583713678,2348.870556,68,2,Called Strike,
"Broca, Jesus",695871,VeteransMemorial,2025-04-24 21:31:01.570,R,CH,12,5.769769082,-1.252583668,6.125039488,84.27024,11.064192357,-8.806506574,1858.053681,68,0,Swinging Strike,
"Seppings, Jack",808952,,2025-04-25 14:04:50.890,,FC,,5.471653543,2.975902273,6.145370524,81.83959,6.071719783,-0.9115742705,2355.267587,,,,
"Langhorne, Miles",695680,,2025-04-25 13:50:20.140,,SL,,4.875669269,1.426611556,6.420677184,84.29667,-1.496454229,-3.21118226,,,,,
"Langhorne, Miles",695680,,2025-04-25 13:50:34.270,,SW,,4.806716409,1.392251062,6.957891356,79.12567,-8.596154145,-16.983369747,2443.022836,,,,
"Langhorne, Miles",695680,,2025-04-25 13:50:55.840,,FA,,4.848359233,1.322487092,6.858709853,93.43476,15.750150991,6.194940032,2321.327131,,,,
"Seppings, Jack",808952,,2025-04-25 14:05:55.260,,SW,,5.351453084,2.86005927,6.139961356,79.79425,5.655451122,-10.11713652,2735.976334,,,,
"Rodriguez, Manuel",804973,,2025-04-25 14:47:28.860,,FC,,6.03533948,2.417308124,5.725030524,78.15523,11.303318626,-5.67907699,2365.502363,,,,
"Rodriguez, Manuel",804973,,2025-04-25 14:45:08.980,,FA,,6.103463139,2.111176628,6.053079853,84.92515,15.05212048,-2.480186238,2604.630107,,,,
"Garcia, Sam",822760,Segra Park,2025-04-26 00:28:00.953,R,FA,20,5.368638171,-2.672479676,,87.406104369,17.85374437,-6.281517631,2201.930872503,79,0,Ball,
"Garcia, Sam",822760,Segra Park,2025-04-26 00:43:15.288,R,SW,12,5.074389023,-2.915275391,,73.817636161,-2.507515523,18.423262231,2277.598691737,79,0,Called Strike,
"Garcia, Sam",822760,Segra Park,2025-04-26 00:44:12.439,L,SW,02,4.906121217,-3.107821613,,75.290647575,-5.549291265,14.610720753,2325.542081537,79,1,"In Play, No Out",Single
"Garcia, Sam",822760,Segra Park,2025-04-26 01:13:00.128,R,SW,01,5.037652348,-3.129268996,,76.898091551,6.521565028,9.232216739,2247.401650751,79,1,Foul,
"Garcia, Sam",822760,Segra Park,2025-04-26 01:11:42.661,R,FA,22,5.275091452,-2.722151346,,89.135919754,15.147112306,-9.090773787,2189.462863156,79,1,"In Play, Run(s)",Triple
"Garcia, Sam",822760,Segra Park,2025-04-26 01:11:22.588,R,FA,21,5.157605294,-2.854804463,,88.675942968,14.202627365,-8.563254985,2192.1465152,79,1,Called Strike,
"Garcia, Sam",822760,Segra Park,2025-04-26 00:50:50.988,R,FA,22,5.282327142,-2.601484906,,90.475553494,18.212788961,-4.153782269,2341.908190643,79,2,"In Play, Run(s)",Single
"Garcia, Sam",822760,Segra Park,2025-04-26 00:52:04.759,R,FA,10,5.181783689,-2.447225225,,89.991843583,13.438022002,-3.312704644,2232.471244342,79,2,Ball,
"Garcia, Sam",822760,Segra Park,2025-04-26 01:29:06.062,R,SW,00,4.991648303,-3.312825827,,72.731178316,2.779596192,10.024968111,2191.290260834,79,0,Called Strike,
"Garcia, Sam",822760,Segra Park,2025-04-26 01:30:58.333,R,FA,21,5.227537506,-2.656495464,,88.78776652,15.783712393,-0.9380404073,2202.110564865,79,1,Ball,
"Garcia, Sam",822760,Segra Park,2025-04-26 01:51:38.262,R,SW,10,4.995993308,-3.270014174,,73.516154495,-0.2498149617,13.841772709,2242.933685166,79,0,Called Strike,
"Langhorne, Miles",695680,Segra Park,2025-04-26 02:02:38.699,L,SL,12,5.305998625,1.611107467,,85.322617067,2.472149981,-1.777011845,2583.970604886,79,2,Foul,
"Garcia, Sam",822760,Segra Park,2025-04-26 01:52:11.605,R,SW,21,5.011701333,-3.414009972,,73.698152527,-1.794966173,10.874469821,2250.566920464,79,0,Ball,
"Langhorne, Miles",695680,Segra Park,2025-04-26 02:12:53.750,R,SL,20,5.383077806,1.416098899,,84.404274488,4.345355527,-5.052748753,2610.423682176,79,0,Swinging Strike,
"Langhorne, Miles",695680,Segra Park,2025-04-26 02:16:17.046,R,FA,00,5.636412087,0.924073698,,92.962567292,14.180347452,7.406958211,2413.389205324,79,1,Ball,
"Langhorne, Miles",695680,Segra Park,2025-04-26 02:16:59.463,R,FA,11,5.726347096,1.000072345,,93.576310289,13.123655327,9.566561177,2320.279232541,79,1,Ball,
"Langhorne, Miles",695680,Segra Park,2025-04-26 02:18:13.425,R,FA,00,5.655186106,0.8720353649,,95.532253193,12.637968151,3.463294331,2506.060961001,79,1,Foul,
"Letson, Bishop",811309,VeteransMemorial,2025-04-25 19:11:25.020,R,FA,10,5.431267704,1.154560486,7.554692483,91.48605,16.285653582,7.060815481,2555.329786,53,1,Called Strike,
"Letson, Bishop",811309,VeteransMemorial,2025-04-25 20:01:02.800,R,SW,01,5.028504548,1.742079406,7.800133674,79.49973,0.5899420054,-14.562736166,2401.025841,53,1,Foul,
"Letson, Bishop",811309,VeteransMemorial,2025-04-25 19:00:36.860,R,SW,00,4.977842604,1.487521869,7.752873674,80.02543,-1.3602335,-17.956990896,2242.995417,53,2,Called Strike,
"Root, Bayden",694843,VeteransMemorial,2025-04-25 20:16:44.550,R,SI,31,4.753853535,1.019290187,6.99859727,93.3005,8.864693738,13.709289973,2178.664115,53,1,Foul,
"Letson, Bishop",811309,VeteransMemorial,2025-04-25 20:01:26.620,R,SW,02,5.384579974,1.093721818,7.683193674,82.25341,-7.277631447,-13.474338736,2339.975579,53,1,In Play,Single
"Rund, Aaron",810921,VeteransMemorial,2025-04-25 20:49:37.400,R,SI,22,4.727763472,1.203612805,6.69190727,93.94623,6.062424665,15.972441686,2226.38101,53,2,Swinging Strike,
"Letson, Bishop",811309,VeteransMemorial,2025-04-25 19:01:10.130,R,FA,02,5.446070029,0.992115863,8.149772483,93.58973,15.269942712,12.290955086,2390.784581,53,2,Ball,
"Root, Bayden",694843,VeteransMemorial,2025-04-25 20:05:07.110,R,SI,01,4.709038131,1.286777704,7.18728727,92.49884,5.233623214,8.954453103,2133.769147,53,1,Called Strike,
"Letson, Bishop",811309,VeteransMemorial,2025-04-25 19:46:19.270,R,SW,02,5.011592242,1.553985365,7.332683674,79.72722,1.672123368,-14.048548204,2493.222646,53,0,Foul,
"Letson, Bishop",811309,VeteransMemorial,2025-04-25 18:42:26.120,R,FA,10,5.34941503,1.271023202,8.091102483,92.65612,13.111557377,8.48539626,2409.543574,53,1,Ball,
"Letson, Bishop",811309,VeteransMemorial,2025-04-25 19:13:05.700,R,SW,32,5.011803558,1.61854761,7.884483674,78.52284,-1.627901088,-17.056310803,2372.728481,53,1,Swinging Strike,
"Letson, Bishop",811309,VeteransMemorial,2025-04-25 19:29:02.400,R,SW,30,5.038551759,1.58630592,7.300653674,80.3917,-3.358099229,-15.73174551,2360.317739,53,1,In Play,Out
"Root, Bayden",694843,VeteransMemorial,2025-04-25 20:14:05.100,R,SI,00,4.808459839,0.9515896173,7.15144727,94.17095,7.202670417,11.827611703,2269.930824,53,0,Ball,
"Letson, Bishop",811309,VeteransMemorial,2025-04-25 18:43:28.650,R,FA,00,5.549655686,1.154264885,7.767962483,93.77526,14.691101444,12.021228204,2495.673476,53,2,Called Strike,
"Letson, Bishop",811309,VeteransMemorial,2025-04-25 19:45:28.220,R,SW,00,5.022271604,1.687955663,7.298593674,79.36686,-2.950292057,-11.023448979,2199.616713,53,0,Called Strike,
"Aquino, Patricio",699223,VeteransMemorial,2025-04-26 15:24:37.520,R,FA,31,5.425348943,2.479142075,6.169022693,92.46317,18.273813836,6.781212701,2163.783025,58,2,Called Strike,
"Aquino, Patricio",699223,VeteransMemorial,2025-04-26 15:24:55.580,R,SL,32,5.462266338,2.608006568,5.728727554,82.32172,2.952497615,0.04338867492,2341.521686,58,2,Foul,
"Maldonado, Aidan",682251,VeteransMemorial,2025-04-26 14:29:20.200,R,FA,02,5.681691312,1.499542596,6.775232693,93.01864,16.156387932,11.828959012,1955.720298,58,0,In Play,Field Error
"Flores, Anthony",800260,,2025-04-26 12:02:26.890,,SL,,5.244891497,-1.753827763,5.405997184,83.00803,-0.04297278786,2.108434866,2669.185059,,,,
"Birchard, Ryan",804670,,2025-04-26 11:43:49.110,,FA,,6.92525109,0.006004561967,6.995609853,86.18105,22.219923369,6.409221123,2194.278222,,,,
"Birchard, Ryan",804670,,2025-04-26 11:50:35.060,,CU,,6.751680898,-0.2868448421,6.407670533,71.74786,-17.533839271,-2.486849607,2420.55592,,,,
"Birchard, Ryan",804670,,2025-04-26 11:48:32.040,,FC,,6.836713364,-0.3801317554,6.732910524,85.61313,15.41729272,-4.138912068,2436.792369,,,,
"Seppings, Jack",808952,Segra Park,2025-04-27 00:02:39.789,L,CH,21,6.020127875,2.795656895,6.341373408,85.627635444,2.395597562,13.657690888,1592.470170141,83,1,Foul,
"Seppings, Jack",808952,Segra Park,2025-04-27 00:02:02.467,L,CH,01,5.799741734,2.926746012,6.452323249,88.262263905,9.796635845,14.220026054,1729.899955806,83,1,Ball,
"Seppings, Jack",808952,Segra Park,2025-04-27 00:04:05.511,R,FA,01,6.155033772,2.457246765,6.20213717,93.60303228,18.288383767,8.146027742,2286.34723988,83,2,Ball,
"DeBerry, Jaron",809229,Papago Sports Complex,2025-04-26 06:00:00.000,L,SL,11,5.590855,1.741272,6.67215,85.672294,5.547923,-5.188796,2702.726009,,1,Called Strike,
"DeBerry, Jaron",809229,Papago Sports Complex,2025-04-26 06:00:00.000,L,SI,11,5.28942,1.914469,6.72586,89.613411,11.284351,11.656664,2387.906161,,1,Called Strike,
"DeBerry, Jaron",809229,Papago Sports Complex,2025-04-26 06:00:00.000,L,SL,00,5.56554,1.963792,6.661306,84.764541,1.642828,-6.628469,2500.827915,,1,Ball,
"Seppings, Jack",808952,Segra Park,2025-04-27 00:08:32.061,R,SW,10,5.998857746,2.746965805,6.336685282,81.214016991,4.936965676,-14.346918965,2742.333209739,83,2,Foul,
